Compound ID,ESOL predicted log solubility in mols per litre,Minimum Degree,Molecular Weight,Number of H-Bond Donors,Number of Rings,Number of Rotatable Bonds,Polar Surface Area,measured log solubility in mols per litre,smiles,transformed_solubility,transformed_smiles
Apazone,-2.9,1,300.3620000000001,0,3,2,56.220000000000006,-3.5380000000000003,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,38.83156297420334,AAAArA{~B}DtD{Ar~B}asaa{A}aaasD~AtD{A}A 
Diazepam,-4.05,1,284.74600000000004,0,3,1,32.67,-3.7539999999999996,CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,40.47040971168437,ADsA{~B}AD~A{araaaaar}ataa{Z}aaast
2-Methyl-3-pentanol,-1.308,1,102.17699999999999,1,0,2,20.23,-0.7,CCC(O)C(C)C,17.298937784522007,AAA{B}A{A}A
fensulfothion,-3.283,1,308.36100000000005,0,1,7,44.760000000000005,-2.3,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,29.438543247344462,AABK{~E}{BAA}Baraaa{aar}E{A}~B 
borneol,-2.423,1,154.253,1,2,0,20.23,-2.32,CC1(C)C2CCC1(C)C(O)C2,29.590288315629742,AAr{A}AsAAAr{A}A{B}As
Testosterone,-3.659,1,288.431,1,4,0,37.3,-4.02,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,42.48861911987861,AArsAAAtA{AAAu~AA{~B}AAAtuA}AsAAArB
Heptane,-2.97,1,100.205,0,0,4,0.0,-4.53,CCCCCCC,46.35811836115327,AAAAAAA
1-Napthol,-3.08,1,144.17299999999997,1,2,0,20.23,-2.22,Oc1cccc2ccccc12,28.83156297420334,Baraaaasaaaaars
"cis-1,2-Dimethylcyclohexane",-3.305,1,112.216,0,1,0,0.0,-4.3,C/C1CCCCC1\C,44.613050075872536,ALArAAAAArRA
Trimazosin,-3.958,1,435.48100000000034,2,3,6,132.5,-3.638,COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,39.59028831562974,ABasaara{D}da{dara{BA}asBA}DtAAD{AAt}A{~B}BAA{A}{A}B 
Cholanthrene,-5.942,2,254.33199999999997,0,5,0,0.0,-7.85,C1Cc2c3c1cccc3cc4c2ccc5ccccc54,71.54779969650987,ArAasataraaaataauasaaavaaaaavu
Medrogestone,-4.593,1,340.5070000000001,0,4,1,34.14,-5.27,CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,51.97268588770865,AA{~B}At{A}AAAuAsA~A{A}Ar~AA{~B}AAAr{A}AsAAAtuA
2-Heptanone,-1.554,1,114.18799999999999,0,0,4,17.07,-1.45,CCCCCC(=O)C,22.98937784522003,AAAAAA{~B}A
Acephate,-0.41600000000000004,1,183.16899999999998,1,0,3,55.4,0.54,COP(=O)(NC(C)=O)SC ,7.890743550834598,ABK{~B}{DA{A}~B}EA 
DEF,-4.074,1,314.5220000000001,0,0,12,17.07,-5.14,CCCCSP(=O)(SCCCC)SCCCC,50.986342943854325,AAAAEK{~B}{EAAAA}EAAAA
phthalamide,-0.636,1,149.149,1,2,0,46.17,-2.932,c1cC2C(=O)NC(=O)C2cc1,34.23368740515934,araAsA{~B}DA{~B}Asaar
Trichlomethiazide,-2.98,1,380.66200000000003,3,2,2,118.35999999999999,-2.68,NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,32.3216995447648,DE{~B}{~B}asaara{DA{DEr{~B}~B}A{Z}Z}aasZ 
2-Methy-2-Butene,-1.994,1,70.13499999999999,0,0,0,0.0,-2.56,CC=C(C)C,31.411229135053116,AA~A{A}A
"1,2,4-Trimethylbenzene",-3.343,1,120.195,0,1,0,0.0,-3.31,Cc1ccc(C)c(C)c1,37.10166919575114,Aaraaa{A}a{A}ar
"2,4,5-Trichlorophenol ",-3.78,1,197.448,1,1,0,20.23,-2.21,Oc1cc(Cl)c(Cl)cc1Cl,28.7556904400607,Baraa{Z}a{Z}aarZ
phenanthridine,-3.713,2,179.22199999999998,0,3,0,12.89,-2.78,c1ccc2c(c1)cnc3ccccc23 ,33.080424886191196,araaasa{ar}adataaaaast 
3-Methyl-3-hexanol,-1.663,1,116.20399999999998,1,0,3,20.23,-0.98,CCCC(C)(O)CC,19.423368740515933,AAAA{A}{B}AA
Octane,-3.324,1,114.232,0,0,5,0.0,-5.24,CCCCCCCC,51.74506828528073,AAAAAAAA
Anthracene,-4.518,2,178.23399999999995,0,3,0,0.0,-6.35,c1ccc2cc3ccccc3cc2c1,60.16691957511381,araaasaataaaaataasar
Phenylhydrazine,-1.8659999999999999,1,108.14399999999998,2,1,1,38.05,0.07,NNc1ccccc1,11.456752655538695,DDaraaaaar
Propionaldehyde,-0.39399999999999996,1,58.08,0,0,1,17.07,0.58,CCC=O,7.587253414264037,AAA~B
Cyclooctane,-3.355,2,112.21600000000001,0,1,0,0.0,-4.15,C1CCCCCCC1,43.47496206373293,ArAAAAAAAr
"5,5-Diallylbarbital",-1.4709999999999999,1,208.21699999999996,2,1,4,75.27000000000001,-2.077,O=C1NC(=O)NC(=O)C1(CC=C)CC=C,27.74658573596358,B~ArDA{~B}DA{~B}Ar{AA~A}AA~A
Trichloromethane,-1.8119999999999998,1,119.37800000000001,0,0,0,0.0,-1.17,ClC(Cl)Cl,20.8649468892261,ZA{Z}Z
thiouracil,-0.992,1,128.15599999999998,2,1,0,45.75,-2.273,Sc1nccc(=O)[nH]1 ,29.233687405159333,Eardaaa{~B}{dH}r 
Pencycuron,-5.126,1,328.84299999999996,1,3,4,32.34,-5.915,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,56.86646433990895,Zaraaa{AD{AsAAAAs}A{~B}Dataaaaat}aar
1-Methylcyclohexene ,-2.574,1,96.17300000000002,0,1,0,0.0,-3.27,CC1=CCCCC1,36.798179059180576,AAr~AAAAAr
2-Ethylhexanal,-2.2319999999999998,1,128.21499999999997,0,0,5,17.07,-2.13,CCCCC(CC)C=O,28.148710166919575,AAAAA{AA}A~B
Khellin,-3.603,1,260.24499999999995,0,3,2,61.81,-3.0210000000000004,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,34.90895295902884,ABasarbaaara{BA}ata{~B}aa{A}bast 
5-Ethyl-5-(3-methylbutyl)barbital,-2.312,1,226.27599999999995,2,1,4,75.27000000000001,-2.658,O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,32.15477996965098,B~ArDA{~B}DA{~B}Ar{AA}AAA{A}A
Benzo(j)fluoranthene,-6.007000000000001,2,252.31599999999997,0,5,0,0.0,-8.0,c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,72.68588770864947,araaasata{aaasar}auaaaavaaaatauv
2-Ethylbutanal,-1.5230000000000001,1,100.16099999999999,0,0,3,17.07,-1.52,CCC(CC)C=O,23.520485584218513,AAA{AA}A~B
Dipropyl ether,-1.426,1,102.17699999999999,0,0,4,9.23,-1.62,CCCOCCC,24.279210925644918,AAABAAA
1-Tetradecanol,-4.231,1,214.39299999999994,1,0,12,20.23,-5.84,CCCCCCCCCCCCCCO,56.29742033383915,AAAAAAAAAAAAAAB
"2,3,6-Trichlorophenol",-3.572,1,197.44799999999998,1,1,0,20.23,-2.64,Oc1c(Cl)ccc(Cl)c1Cl,32.01820940819424,Bara{Z}aaa{Z}arZ
Urea,0.8320000000000001,1,60.056,2,0,0,69.11,0.96,NC(=O)N,4.704097116843704,DA{~B}D
1-Pentyne,-1.446,1,68.11899999999999,0,0,1,0.0,-1.64,CCCC#C,24.430955993930198,AAAA^A
"1,3-Dibromobenzene",-4.298,1,235.90599999999998,0,1,0,0.0,-3.54,Brc1cccc(Br)c1,38.846737481031866,Xaraaaa{X}ar
1-Octadecanol,-5.649,1,270.50099999999986,1,0,16,20.23,-8.4,CCCCCCCCCCCCCCCCCCO,75.72078907435508,AAAAAAAAAAAAAAAAAAB
Acetanilide,-1.857,1,135.16599999999997,1,1,1,29.1,-1.33,CC(=O)Nc1ccccc1,22.078907435508345,AA{~B}Daraaaaar
hematein,-1.795,1,300.266,4,4,0,107.22000000000001,-2.7,c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,32.47344461305008,araa{B}a{B}asBAAt{B}AAu~AA{~B}A{B}~AAu~Atasr
Isonazid,-0.7170000000000001,1,137.14200000000002,2,1,1,68.01,0.009000000000000001,c1nccc(C(=O)NN)c1,11.919575113808802,ardaaa{A{~B}DD}ar
hydroxychlordene,-4.156000000000001,1,354.8749999999999,1,3,0,20.23,-5.46,OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,53.41426403641882,BArA~AAsArAt{Z}A{~A{Z}As{Z}At{Z}Z}Z 
Isopentyl formate,-1.449,1,116.15999999999998,0,0,4,26.3,-1.52,CC(C)CCOC=O,23.520485584218513,AA{A}AABA~B
Acetophenone,-2.0780000000000003,1,120.15099999999995,0,1,1,17.07,-1.28,CC(=O)c1ccccc1,21.69954476479515,AA{~B}araaaaar
biquinoline,-4.9030000000000005,2,256.308,0,4,1,25.78,-5.4,c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,52.959028831562975,asaaarda{aaaras}auaaataaaaatdu 
Triethyl phosphate,-0.953,1,182.15599999999998,0,0,6,44.760000000000005,0.43,CCOP(=O)(OCC)OCC,8.725341426403643,AABK{~B}{BAA}BAA
D-fenchone,-2.158,1,152.237,0,2,0,17.07,-1.85,CC2(C)C1CCC(C)(C1)C2=O,26.024279210925645,AAs{A}ArAAA{A}{Ar}As~B
7-methoxypteridine,-1.589,1,162.152,0,2,1,60.790000000000006,-0.91,COc2cnc1cncnc1n2,18.892261001517454,ABasadaradadards
Chlordene,-5.152,1,338.876,0,3,0,0.0,-5.64,ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ,54.779969650986345,ZAs~A{Z}At{Z}ArA~AAArAs{Z}At{Z}Z 
2-Nitropropane,-0.743,1,89.094,0,0,1,43.14,-0.62,CC(C)N(=O)=O,16.69195751138088,AA{A}D{~B}~B
Carbazole,-3.8360000000000003,2,167.21099999999998,1,3,0,15.79,-5.27,c1ccc2c(c1)[nH]c3ccccc32,51.97268588770865,araaasa{ar}{dH}ataaaaats
Erythritol,0.675,1,122.11999999999999,4,0,3,80.92,0.7,OCC(O)C(O)CO,6.6767830045523535,BAA{B}A{B}AB
Risocaine,-2.7089999999999996,1,179.21899999999997,1,1,3,52.32,-2.452,CCCOC(=O)c1ccc(N)cc1,30.591805766312596,AAABA{~B}araaa{D}aar
Azodrin,-0.9490000000000001,1,223.16499999999996,1,0,5,73.86,0.6509999999999999,CNC(=O)C=C(C)OP(=O)(OC)OC,7.0485584218512916,ADA{~B}A~A{A}BK{~B}{BA}BA
Succinimide,0.282,1,99.089,1,1,0,46.17,0.3,O=C1CCC(=O)N1,9.711684370257966,B~ArAAA{~B}Dr
"2,3-Dimethylpentane",-2.938,1,100.20499999999998,0,0,2,0.0,-4.28,CCC(C)C(C)C,44.46130500758726,AAA{A}A{A}A
bupirimate,-3.4930000000000003,1,316.4270000000001,1,1,8,84.42,-4.16,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,43.55083459787557,AAAAara{A}da{DAA}darBE{~B}{~B}D{A}A 
RTI 16,-3.411,1,270.361,0,3,1,32.260000000000005,-4.6339999999999995,CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,47.147192716236724,AADsardaaaarD{A}A{~E}ataaadast 
RTI 9,-3.784,1,239.274,0,3,1,29.54,-3.68,O2c1ccccc1N(CC)C(=O)c3ccccc23 ,39.90895295902883,BsaraaaaarD{AA}A{~B}ataaaaast 
Tetrahydropyran ,-0.978,2,86.134,0,1,0,9.23,-0.03,C1CCOCC1,12.215477996965099,ArAABAAr
1-Heptyne,-2.155,1,96.17299999999999,0,0,3,0.0,-3.01,CCCCCC#C,34.825493171471926,AAAAAA^A
osthole,-4.0760000000000005,1,244.28999999999994,0,2,3,39.44,-4.314,c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,44.71927162367223,araasaaa{BA}a{AA~A{A}{A}}asbar~B 
3-Methylcholanthrene,-6.311,1,268.3589999999999,0,5,0,0.0,-7.92,c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,72.07890743550834,araa{A}aasarataauaaaavAAa{auv}ataas
Ethyl benzoate ,-2.775,1,150.177,0,1,2,26.3,-2.32,CCOC(=O)c1ccccc1,29.590288315629742,AABA{~B}araaaaar
1-Chloro-2-methylpropane,-1.9240000000000002,1,92.569,0,0,1,0.0,-2.0,ClCC(C)C,27.16236722306525,ZAA{A}A
Ethinyl estradiol,-4.317,1,296.41,2,4,0,40.46,-4.3,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C ,44.613050075872536,AAtuAAArA{AAasaa{B}aaars}AtAAAu{B}A^A 
methyl laurate,-4.025,1,214.34899999999996,0,0,10,26.3,-4.69,CCCCCCCCCCCC(=O)OC,47.57207890743551,AAAAAAAAAAAA{~B}BA
Di-n-propylsulfide,-2.307,1,118.24499999999999,0,0,4,0.0,-2.58,CCCSCCC,31.562974203338392,AAAEAAA
Napthacene,-5.568,2,228.29399999999998,0,4,0,0.0,-8.6,c1ccc2cc3cc4ccccc4cc3cc2c1,77.2382397572079,araaasaataauaaaaauaataasar
1-Bromopentane,-2.658,1,151.047,0,0,3,0.0,-3.08,CCCCCBr,35.35660091047041,AAAAAX
trans-2-Heptene ,-2.784,1,98.18899999999998,0,0,3,0.0,-3.82,CCCC/C=C/C,40.971168437025796,AAAALA~ALA
Metranidazole,-0.8590000000000001,1,171.15599999999998,1,1,3,81.19,-1.26,Cc1ncc(N(=O)=O)n1CCO ,21.547799696509863,Aardaa{D{~B}~B}drAAB 
Pentylcyclopentane,-3.8689999999999998,1,140.26999999999998,0,1,4,0.0,-6.08,CCCCCC1CCCC1,58.11836115326252,AAAAAArAAAAr
"2,2',3,5,5',6-PCB",-7.261,1,360.88200000000006,0,2,1,0.0,-7.42,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ,68.28528072837634,Zaraaa{Z}a{ar}asa{Z}a{Z}aa{Z}asZ 
5-Ethyl-5-isopropylbarbituric acid,-1.6030000000000002,1,198.22199999999998,2,1,2,75.27000000000001,-2.148,O=C1NC(=O)NC(=O)C1(CC)C(C)C,28.28528072837633,B~ArDA{~B}DA{~B}Ar{AA}A{A}A
"1,1,1-Trichloroethane",-2.2319999999999998,1,133.405,0,0,0,0.0,-2.0,CC(Cl)(Cl)Cl,27.16236722306525,AA{Z}{Z}Z
Monolinuron,-2.948,1,214.652,1,1,2,41.57,-2.57,CON(C)C(=O)Nc1ccc(Cl)cc1,31.487101669195756,ABD{A}A{~B}Daraaa{Z}aar
Cyclohexyl-5-spirobarbituric acid,-1.405,1,196.206,2,2,0,75.27,-3.06,O=C2NC(=O)C1(CCCCC1)C(=O)N2,35.20485584218513,B~AsDA{~B}Ar{AAAAAr}A{~B}Ds
dimetan,-2.3040000000000003,1,211.26099999999994,0,1,1,46.61,-0.85,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,18.43702579666161,AD{A}A{~B}BAr~AA{~B}AA{A}{A}Ar 
4-Bromotoluene,-3.667,1,171.03700000000003,0,1,0,0.0,-3.19,Cc1ccc(Br)cc1,36.19119878603945,Aaraaa{X}aar
Diethyl ether ,-0.718,1,74.123,0,0,2,9.23,-0.09,CCOCC,12.670713201820943,AABAA
Rovral,-4.004,1,330.17100000000005,1,2,2,69.72,-4.376,CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,45.1896813353566,AA{A}DA{~B}DrAA{~B}D{Ar~B}asaa{Z}aa{Z}as
Benfluralin,-5.205,1,335.28200000000004,0,1,7,89.51999999999998,-5.53,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,53.9453717754173,AAAAD{AA}ara{aa{aarD{~B}~B}A{G}{G}G}D{~B}~B
"2,4,6-Trimethylphenol",-2.9410000000000003,1,136.194,1,1,0,20.23,-2.05,Cc1cc(C)c(O)c(C)c1,27.541729893778452,Aaraa{A}a{B}a{A}ar
Benzene ,-2.418,2,78.11399999999999,0,1,0,0.0,-1.64,c1ccccc1,24.430955993930198,araaaaar
p-Chloroiodobenzene,-4.3839999999999995,1,238.45499999999998,0,1,0,0.0,-4.03,Clc1ccc(I)cc1,42.564491654021246,Zaraaa{H}aar
Metoxuron,-2.6830000000000003,1,228.67899999999997,1,1,2,41.57,-2.5639999999999996,COc1ccc(NC(=O)N(C)C)cc1Cl,31.44157814871017,ABaraaa{DA{~B}D{A}A}aarZ
propachlor,-3.0180000000000002,1,211.69200000000004,0,1,3,20.310000000000002,-2.48,CC(C)N(C(=O)CCl)c1ccccc1 ,30.804248861911994,AA{A}D{A{~B}AZ}araaaaar 
Styrene,-2.85,1,104.15199999999997,0,1,1,0.0,-2.82,C=Cc1ccccc1,33.38391502276176,A~Aaraaaaar
Dimethoxymethane,0.092,1,76.095,0,0,2,18.46,0.48,COCOC,8.34597875569044,ABABA
o-Xylene ,-3.0039999999999996,1,106.16799999999999,0,1,0,0.0,-2.8,Cc1ccccc1C,33.23216995447648,AaraaaaarA
Butan-2-ol,-0.616,1,74.12299999999999,1,0,1,20.23,0.47,CCC(C)O,8.421851289833082,AAA{A}B
"1,4-Benzenediol",-1.59,1,110.11199999999998,2,1,0,40.46,-0.17,Oc1ccc(O)cc1,13.277693474962064,Baraaa{B}aar
estriol,-3.858,1,288.387,3,4,0,60.69,-4.955,CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,49.58270106221548,AAtuAAArA{AAasaa{B}aaars}AtAA{B}AuB 
Benzo(b)fluorene,-5.189,2,216.283,0,4,0,0.0,-8.04,C1c2ccccc2c3cc4ccccc4cc13,72.98937784522002,Arasaaaaasataauaaaaauaart
hydantoin,0.603,1,100.077,2,1,0,58.2,-0.4,O=C1CNC(=O)N1 ,15.022761760242792,B~ArADA{~B}Dr 
4-hexylresorcinol,-3.4930000000000003,1,194.27399999999992,2,1,5,40.46,-2.59,c1(O)cc(O)ccc1CCCCCC,31.638846737481032,ar{B}aa{B}aaarAAAAAA
allicin,-2.045,1,162.27899999999997,0,0,5,17.07,-0.83,C=CCS(=O)SCC=C,18.28528072837633,A~AAE{~B}EAA~A
Coumaphos,-5.04,1,362.77100000000013,0,2,6,57.9,-5.382000000000001,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,52.822458270106225,AABK{~E}{BAA}Basaaarba{~B}a{Z}a{A}aras
"5,6-Dimethylchrysene",-6.265,1,256.348,0,4,0,0.0,-7.01,Cc1c(C)c2c3ccccc3ccc2c4ccccc14,65.17450682852808,Aara{A}asataaaaataaasauaaaaaru
Betamethasone-17-valerate,-5.062,1,476.5850000000002,2,4,6,100.90000000000002,-4.71,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,47.72382397572079,AAAAA{~B}BAt{A{A}AAuAsAAAr~AA{~B}A~AAr{A}As{G}A{B}AAtuA}A{~B}AB
uric acid,-0.541,1,168.112,4,2,0,114.36999999999998,-3.93,O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,41.80576631259484,B~as{dH}a{~B}ar{dH}a{~B}{dH}ar{dH}s 
"2,3,4,6-Tetrachlorophenol",-4.203,1,231.89299999999997,1,1,0,20.23,-3.1,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,35.50834597875569,Bara{Z}aa{Z}a{Z}arZ
"1,3-Dichlorobenzene",-3.5580000000000003,1,147.004,0,1,0,0.0,-3.04,Clc1cccc(Cl)c1,35.053110773899846,Zaraaaa{Z}ar
DDT,-6.638,1,354.491,0,2,2,0.0,-7.15,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,66.23672230652504,Zaraaa{aar}A{asaaa{Z}aas}A{Z}{Z}Z
Isobutyl formate,-1.095,1,102.13299999999998,0,0,3,26.3,-1.01,CC(C)COC=O,19.650986342943856,AA{A}ABA~B
thioanisole,-2.87,1,124.208,0,1,1,0.0,-2.39,c1ccccc1SC,30.121396054628224,araaaaarEA
RTI 13,-4.45,1,322.29,1,3,1,58.120000000000005,-4.207,CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,43.90743550834598,AADsarda{A}aa{A{G}{G}G}arDA{~B}ataaadast 
Hexane ,-2.615,1,86.178,0,0,3,0.0,-3.84,CCCCCC,41.122913505311075,AAAAAA
methyl nicotinate,-1.621,1,137.138,0,1,1,39.19,-0.46,COC(=O)c1cccnc1 ,15.477996965098635,ABA{~B}araaadar 
Bendroflumethiazide,-3.741,1,421.4220000000001,3,3,3,118.35999999999999,-3.59,NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,39.22610015174507,DE{~B}{~B}ataasa{DA{Aaraaaaar}DEs{~B}~B}aatA{G}{G}G
"2,3,3',4,4',5-PCB",-7.425,1,360.88200000000006,0,2,1,0.0,-7.82,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ,71.32018209408194,Zaraaa{aarZ}asaa{Z}a{Z}a{Z}asZ 
Vinclozolin,-4.377,1,286.11400000000003,0,2,2,46.61,-4.925,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,49.35508345978756,AAr{BA{~B}D{Ar~B}asaa{Z}aa{Z}as}A~A
Cyanazine,-2.49,1,240.698,2,1,4,86.52,-3.15,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,35.8877086494689,AADarda{Z}da{DA{A}{A}A^D}dr
Triphenylene,-5.568,2,228.29399999999998,0,4,0,0.0,-6.726,c1ccc2c(c1)c3ccccc3c4ccccc24,63.0197268588771,araaasa{ar}ataaaaatauaaaaasu
Dienestrol,-4.775,1,266.34,2,2,3,40.46,-4.95,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,49.54476479514416,AA~A{A{~AA}araaa{B}aar}asaaa{B}aas
Di(2-ethylhexyl)-phthalate,-7.117000000000001,1,390.5640000000003,0,1,14,52.60000000000001,-6.96,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,64.79514415781486,AAAAA{AA}ABA{~B}araaaaarA{~B}BAA{AA}AAAA
2-Ethyl pyridine,-2.051,1,107.15599999999998,0,1,1,12.89,0.51,CCc1ccccn1,8.11836115326252,AAaraaaadr
Naled,-3.548,1,380.784,0,0,5,44.760000000000005,-2.28,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,29.286798179059183,ABK{~B}{BA}BA{X}A{Z}{Z}X
Biphenyl,-4.079,2,154.21199999999996,0,2,1,0.0,-4.345,c1ccc(cc1)c2ccccc2,44.95447647951442,araaa{aar}asaaaaas
"2,2',4,4',6,6'-PCB",-7.178999999999999,1,360.88200000000006,0,2,1,0.0,-8.71,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,78.07283763277694,Zaraa{Z}a{a{Z}ar}asa{Z}aa{Z}aasZ 
Altretamine,-2.492,1,210.285,0,1,3,48.39000000000001,-3.364,CN(C)c1nc(nc(n1)N(C)C)N(C)C,37.51138088012139,AD{A}arda{da{dr}D{A}A}D{A}A
"2,4-Dimethyl-2-pentanol ",-1.6469999999999998,1,116.20399999999998,1,0,2,20.23,-0.92,CC(C)CC(C)(C)O,18.96813353566009,AA{A}AA{A}{A}B
Cycloheptyl-5-spirobarbituric acid,-1.844,1,210.23299999999998,2,2,0,75.27,-3.168,O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,36.02427921092565,B~AsDA{~B}Ar{AAAAAAr}A{~B}Ds 
Fructose,0.47100000000000003,1,180.156,5,1,2,110.38000000000001,0.64,OCC1OC(O)(CO)C(O)C1O,7.132018209408194,BAArBA{B}{AB}A{B}ArB
"3,5-Dimethylphenol",-2.6519999999999997,1,122.16699999999997,1,1,0,20.23,-1.4,Cc1cc(C)cc(O)c1,22.610015174506827,Aaraa{A}aa{B}ar
Barban,-4.16,1,258.104,1,1,2,38.33,-4.37,ClCC#CCOC(=O)Nc1cccc(Cl)c1,45.144157814871015,ZAA^AABA{~B}Daraaaa{Z}ar
p-Chloroacetanilide,-2.642,1,169.611,1,1,1,29.1,-2.843,CC(=O)Nc1ccc(Cl)cc1,33.558421851289836,AA{~B}Daraaa{Z}aar
"2,2',3,4,5,5',6-PCB",-7.898,1,395.3270000000001,0,2,1,0.0,-8.94,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,79.81790591805766,Zaraaa{Z}a{ar}asa{Z}a{Z}a{Z}a{Z}asZ
"2,2-Dimethylbutane",-2.5839999999999996,1,86.17799999999998,0,0,0,0.0,-3.55,CCC(C)(C)C,38.922610015174506,AAA{A}{A}A
N-Methylaniline ,-2.097,1,107.15599999999998,1,1,1,12.03,-1.28,CNc1ccccc1,21.69954476479515,ADaraaaaar
"1,4-Pentadiene ",-1.758,1,68.119,0,0,2,0.0,-2.09,C=CCC=C,27.845220030349015,A~AAA~A
Hydrocortisone 21-acetate,-3.6919999999999997,1,404.5030000000002,2,4,3,100.90000000000002,-4.88,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,49.013657056145675,AA{~B}BAA{~B}Ar{B}AAAsAtAAAu~AA{~B}AAAu{A}AtA{B}AAsrA
DNOC,-2.818,1,198.134,1,1,2,106.51000000000002,-1.456,Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,23.03490136570562,Aaraa{aa{D{~B}~B}arB}D{~B}~B
Lorazepam,-3.75,1,321.163,2,3,1,61.690000000000005,-3.6039999999999996,OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,39.332321699544764,BAtD~A{araaaaarZ}asaa{Z}aaasDAt~B
3-Chlorophenol,-2.761,1,128.558,1,1,0,20.23,-0.7,Oc1cccc(Cl)c1,17.298937784522007,Baraaaa{Z}ar
m-Chlorobromobenzene,-3.928,1,191.45499999999998,0,1,0,0.0,-3.21,Clc1cccc(Br)c1,36.34294385432474,Zaraaaa{X}ar
chlorothiazide,-1.7519999999999998,1,295.72900000000004,2,2,1,118.69,-3.05,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,35.12898330804249,DE{~B}{~B}asaara{D~ADEr{~B}~B}aasZ 
5-Methyl-5-ethylbarbituric acid,-0.9109999999999999,1,170.16799999999998,2,1,1,75.27000000000001,-1.228,O=C1NC(=O)NC(=O)C1(C)CC,21.30500758725341,B~ArDA{~B}DA{~B}Ar{A}AA
2-Phenoxyethanol,-1.761,1,138.16599999999997,1,1,3,29.46,-0.7,OCCOc1ccccc1,17.298937784522007,BAABaraaaaar
Diphenylmethane,-4.09,2,168.239,0,2,2,0.0,-4.08,C(c1ccccc1)c2ccccc2,42.943854324734446,A{araaaaar}asaaaaas
3-Octanol,-2.033,1,130.23099999999997,1,0,5,20.23,-1.98,CCCCCC(O)CC,27.01062215477997,AAAAAA{B}AA
Flumetralin,-6.584,1,421.7340000000001,0,2,6,89.51999999999998,-6.78,CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,63.42943854324734,AAD{Aara{G}aaaarZ}asa{aa{aasD{~B}~B}A{G}{G}G}D{~B}~B
