smiles,pic50,transformed_solubility,transformed_smiles
N#CC1[C@H]2CC[C@H]1CN(C(=O)Cc1cncc3ccccc13)C2,4.86,81.81818181818181,D^AAr{A*H}fAA{A*H}rAD{A{~B}Aaradaataaaaart}Af
N#CC[C@@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.34,92.81183932346724,D^AA{A**H}rAAAD{A{~B}Aafadaataaaaaft}Ar
N#CC[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.83,82.4524312896406,D^AA{A*H}rAAAD{A{~B}Aafadaataaaaaft}Ar
N#CCc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)cc1,6.03,57.08245243128964,D^AAaraaa{D{Aafaaaa{Z}af}A{~B}Aafadaataaaaaft}aar
N#C[C@H](c1ccccc1)[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.46,90.27484143763213,D^A{A*H}{araaaaar}{A*H}rAAADrA{~B}Aaradaafaaaaarf
N#Cc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)cc1,5.37,71.03594080338267,D^Aaraaa{D{Aafaaaa{Z}af}A{~B}Aafadaataaaaaft}aar
N#Cc1ccc(N(Cc2ccccc2)C(=O)Cc2cncc3ccccc23)cc1,4.89,81.18393234672305,D^Aaraaa{D{Aafaaaaaf}A{~B}Aafadaataaaaaft}aar
N#Cc1ccc2c(c1)Oc1c(F)cccc1CN2C(=O)Cc1cncc2ccccc12,4.81,82.87526427061312,D^Aaraaafa{ar}Bara{G}aaaarADfA{~B}Aaradaafaaaaarf
N#Cc1cccc(NC(=O)Cc2cncc3ccccc23)c1,4.5,89.4291754756871,D^Aaraaaa{DA{~B}Aafadaataaaaaft}ar
N=C(N)NCCc1ccc(OC(=O)Nc2ccccc2)cc1,4.8,83.08668076109937,D~A{D}DAAaraaa{BA{~B}Dafaaaaaf}aar
N=C(N)NCc1ccc(OC(=O)Nc2ccccc2)cc1,5.13,76.10993657505286,D~A{D}DAaraaa{BA{~B}Dafaaaaaf}aar
N=C(N)Nc1ccc(OC(=O)Nc2ccccc2)cc1,5.68,64.48202959830867,D~A{D}Daraaa{BA{~B}Dafaaaaaf}aar
NC(=O)CN(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12,5.48,68.71035940803382,DA{~B}AD{Aaraaaa{Z}ar}A{~B}Aaradaafaaaaarf
NC(=O)[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.06,98.73150105708245,DA{~B}{A*H}rAAAD{A{~B}Aafadaataaaaaft}Ar
NC(=O)c1ccc2c(c1)[C@]1(CCO2)NC(=O)N(c2cncc3ccccc23)C1=O,4.85,82.02959830866808,DA{~B}araaafa{ar}{A*}r{AABf}DA{~B}D{afadaataaaaaft}Ar~B
NS(=O)(=O)OCC(=O)N1CCN(S(=O)(=O)c2ccsc2)[C@H](C(=O)NCc2ccccn2)C1,4.09,98.09725158562368,DE{~B}{~B}BAA{~B}DrAAD{E{~B}{~B}afaafaf}{A*H}{A{~B}DAafaaaadf}Ar
NS(=O)(=O)c1ccc2c(c1)[C@]1(CCO2)NC(=O)N(c2cncc3ccccc23)C1=O,4.65,86.25792811839322,DE{~B}{~B}araaafa{ar}{A*}r{AABf}DA{~B}D{afadaataaaaaft}Ar~B
O=C(CCl)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,7.26,31.078224101479925,B~A{AZ}DrAAD{Aafaaaa{Z}af}{A*H}fAE{~B}{~B}A{A*H}fr
O=C(CN(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12)N1CCCC1,5.75,63.00211416490487,B~A{AD{Aaraaaa{Z}ar}A{~B}Aaradaafaaaaarf}DrAAAAr
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NC(c1ccccc1)c1ccccc1,7.04,35.729386892177594,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DA{araaaaar}araaaaar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCCCCCCCOc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,6.81,40.591966173361534,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAAAAAAABaraaaafarA{~B}D{{A*H}rAAA{~B}DAr~B}Af~B
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCCCCCOc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,7.23,31.712473572938688,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAAAAABaraaaafarA{~B}D{{A*H}rAAA{~B}DAr~B}Af~B
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCCOCCOCCOCCNc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,6.14,54.75687103594081,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAABAABAABAADaraaaafarA{~B}D{{A*H}rAAA{~B}DAr~B}Af~B
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCCOCCOCCOCCOCCOc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,6.35,50.3171247357294,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAABAABAABAABAABaraaaafarA{~B}D{{A*H}rAAA{~B}DAr~B}Af~B
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCCOCCOCCOCCOc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,6.47,47.7801268498943,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAABAABAABAABaraaaafarA{~B}D{{A*H}rAAA{~B}DAr~B}Af~B
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCCOCCOCCOc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,5.9,59.83086680761099,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAABAABAABaraaaafarA{~B}D{{A*H}rAAA{~B}DAr~B}Af~B
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCCc1ccc(C(F)(F)F)cc1,7.15,33.40380549682875,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAAaraaa{A{G}{G}G}aar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCCc1ccc(C(F)F)cc1,7.3,30.23255813953489,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAAaraaa{A{G}G}aar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCCc1ccc(Cl)c(Cl)c1,7.15,33.40380549682875,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAAaraaa{Z}a{Z}ar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCCc1ccc(Cl)cc1Cl,6.97,37.209302325581405,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAAaraaa{Z}aarZ
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCCc1cccc(Cl)c1,7.21,32.135306553911214,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAAaraaaa{Z}ar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCc1c(Cl)cccc1Cl,6.75,41.86046511627908,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAara{Z}aaaarZ
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCc1cc(Cl)cc(Cl)c1,7.16,33.192389006342495,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAaraa{Z}aa{Z}ar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCc1ccc(Br)cc1,6.86,39.53488372093023,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAaraaa{X}aar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCc1ccc(CCO)cc1,7.1,34.460887949260055,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAaraaa{AAB}aar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCc1ccc(F)cc1,7.11,34.24947145877378,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAaraaa{G}aar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCc1ccc2c(c1)OCO2,6.95,37.63213530655391,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAaraaafa{ar}BABf
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCc1cccc(Br)c1,7.35,29.17547568710361,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAaraaaa{X}ar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCc1cccc(Cl)c1,7.02,36.15221987315012,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAaraaaa{Z}ar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCc1cccc(F)c1,7.14,33.615221987315024,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAaraaaa{G}ar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NCc1ccccc1,7.22,31.923890063424956,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}DAaraaaaar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)Nc1ccc(C(F)(F)F)cn1,6.39,49.47145877378437,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}Daraaa{A{G}{G}G}adr
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)Nc1ccc(N2CCOCC2=O)cc1,7.17,32.980972515856244,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}Daraaa{DfAABAAf~B}aar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)Nc1ccc2scnc2c1,6.93,38.054968287526435,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}Daraaaffadafar
O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)Nc1ccccc1,7.01,36.363636363636374,B~A{ADrAafaaa{Z}aaf{A*H}{A{~B}Dafadaataaaaaft}Ar}Daraaaaar
O=C(COS(=O)(=O)N1CCOCC1)N1CCN(Cc2cccc(Cl)c2)[C@H]2CCCC[C@H]21,5.88,60.25369978858352,B~A{ABE{~B}{~B}DrAABAAr}DrAAD{Aafaaaa{Z}af}{A*H}fAAAA{A*H}fr
O=C(COS(=O)(=O)N1CCOCC1)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,6.62,44.60887949260042,B~A{ABE{~B}{~B}DrAABAAr}DrAAD{Aafaaaa{Z}af}{A*H}fAE{~B}{~B}A{A*H}fr
O=C(COS(=O)(=O)NCc1ccccc1)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@@H]21,4.93,80.33826638477802,B~A{ABE{~B}{~B}DAaraaaaar}DrAAD{Aafaaaa{Z}af}{A*H}fAE{~B}{~B}A{A**H}fr
O=C(COS(=O)(=O)NCc1ccccc1)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,5.55,67.23044397463002,B~A{ABE{~B}{~B}DAaraaaaar}DrAAD{Aafaaaa{Z}af}{A*H}fAE{~B}{~B}A{A*H}fr
O=C(C[C@H]1CCCC(F)(F)C1)Nc1cncc2ccccc12,5.23,73.99577167019027,B~A{A{A*H}rAAAA{G}{G}Ar}Daradaafaaaaarf
O=C(Cc1c(F)ccc(F)c1F)Nc1cncc2ccccc12,4.51,89.21775898520085,B~A{Aara{G}aaa{G}arG}Daradaafaaaaarf
O=C(Cc1cc(Cl)ccc1F)Nc1cncc2ccccc12,5.97,58.35095137420719,B~A{Aaraa{Z}aaarG}Daradaafaaaaarf
O=C(Cc1cc(F)c(F)c(F)c1)Nc1cncc2ccccc12,6.33,50.7399577167019,B~A{Aaraa{G}a{G}a{G}ar}Daradaafaaaaarf
O=C(Cc1cc(F)c(F)cc1F)Nc1cncc2ccccc12,5.69,64.2706131078224,B~A{Aaraa{G}a{G}aarG}Daradaafaaaaarf
O=C(Cc1cc(F)cc(F)c1)Nc1cncc2ccccc12,6.19,53.69978858350951,B~A{Aaraa{G}aa{G}ar}Daradaafaaaaarf
O=C(Cc1cc(F)cc(F)c1F)Nc1cncc2ccccc12,5.82,61.52219873150105,B~A{Aaraa{G}aa{G}arG}Daradaafaaaaarf
O=C(Cc1cc(F)ccc1Cl)Nc1cncc2ccccc12,5.56,67.01902748414376,B~A{Aaraa{G}aaarZ}Daradaafaaaaarf
O=C(Cc1cc(F)ccc1F)Nc1cncc2ccccc12,5.69,64.2706131078224,B~A{Aaraa{G}aaarG}Daradaafaaaaarf
O=C(Cc1ccc(F)c(F)c1F)Nc1cncc2ccccc12,4.8,83.08668076109937,B~A{Aaraaa{G}a{G}arG}Daradaafaaaaarf
O=C(Cc1ccc(F)cc1F)Nc1cncc2ccccc12,4.6,87.31501057082453,B~A{Aaraaa{G}aarG}Daradaafaaaaarf
O=C(Cc1cccc(F)c1F)Nc1cncc2ccccc12,4.66,86.04651162790697,B~A{Aaraaaa{G}arG}Daradaafaaaaarf
O=C(Cc1ccccc1F)Nc1cncc2ccccc12,4.44,90.69767441860465,B~A{AaraaaaarG}Daradaafaaaaarf
O=C(Cc1cccnc1)N1CCc2sccc2C1,4.47,90.06342494714588,B~A{Aaraaadar}DrAAaffaaafAr
O=C(Cc1cncc(F)c1)Nc1cncc2ccccc12,5.33,71.8816067653277,B~A{Aaradaa{G}ar}Daradaafaaaaarf
O=C(Cc1cncc2ccccc12)N(CCC(F)(F)F)C1CCCCC1,4.18,96.19450317124736,B~A{Aaradaafaaaaarf}D{AAA{G}{G}G}ArAAAAAr
O=C(Cc1cncc2ccccc12)N(CCC(F)(F)F)Cc1ccccc1,4.78,83.50951374207187,B~A{Aaradaafaaaaarf}D{AAA{G}{G}G}Aaraaaaar
O=C(Cc1cncc2ccccc12)N(Cc1cc(F)ccc1F)C1CCCC1,5.95,58.7737843551797,B~A{Aaradaafaaaaarf}D{Aaraa{G}aaarG}ArAAAAr
O=C(Cc1cncc2ccccc12)N(Cc1ccc(F)cc1)C1CCCCC1,5.05,77.80126849894292,B~A{Aaradaafaaaaarf}D{Aaraaa{G}aar}ArAAAAAr
O=C(Cc1cncc2ccccc12)N(Cc1ccc(F)cc1)CC1CC1,4.99,79.06976744186046,B~A{Aaradaafaaaaarf}D{Aaraaa{G}aar}AArAAr
O=C(Cc1cncc2ccccc12)N(Cc1ccc2[nH]ccc2c1)Cc1cccs1,4.97,79.49260042283298,B~A{Aaradaafaaaaarf}D{Aaraaaf{dH}aaafar}Aaraaafr
O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)C12CC(C1)N(C1CC1)C2,5.31,72.30443974630022,B~A{Aaradaafaaaaarf}D{Aaraaaa{Z}ar}ArfAA{Ar}D{ArAAr}Af
O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)C12CC(C1)N(CC1COC1)C2,5.4,70.40169133192389,B~A{Aaradaafaaaaarf}D{Aaraaaa{Z}ar}ArfAA{Ar}D{AArABAr}Af
O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)[C@]12CC[C@H](C1)N(CC1COC1)C2,4.7,85.20084566596194,B~A{Aaradaafaaaaarf}D{Aaraaaa{Z}ar}{A*}rfAA{A*H}{Ar}D{AArABAr}Af
O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)c1ccc2cc[nH]c2c1,6.23,52.85412262156448,B~A{Aaradaafaaaaarf}D{Aaraaaa{Z}ar}araaafaa{dH}afar
O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)c1ccc2nc[nH]c2c1,6.21,53.27695560253701,B~A{Aaradaafaaaaarf}D{Aaraaaa{Z}ar}araaafda{dH}afar
O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)c1ccccn1,5.88,60.25369978858352,B~A{Aaradaafaaaaarf}D{Aaraaaa{Z}ar}araaaadr
O=C(Cc1cncc2ccccc12)N(Cc1cccc(F)c1)C1CC1,5.52,67.86469344608881,B~A{Aaradaafaaaaarf}D{Aaraaaa{G}ar}ArAAr
O=C(Cc1cncc2ccccc12)N(Cc1ccccc1)C1CCC1,5.13,76.10993657505286,B~A{Aaradaafaaaaarf}D{Aaraaaaar}ArAAAr
O=C(Cc1cncc2ccccc12)N(Cc1ccccc1)Cc1ccc(F)cc1,5.0,78.8583509513742,B~A{Aaradaafaaaaarf}D{Aaraaaaar}Aaraaa{G}aar
O=C(Cc1cncc2ccccc12)N(Cc1ccccc1)[C@H]1CCCC12CCC2,4.95,79.9154334038055,B~A{Aaradaafaaaaarf}D{Aaraaaaar}{A*H}rAAAArfAAAf
O=C(Cc1cncc2ccccc12)N(Cc1ccccc1)c1ccccc1,5.11,76.53276955602536,B~A{Aaradaafaaaaarf}D{Aaraaaaar}araaaaar
O=C(Cc1cncc2ccccc12)N(Cc1ccccc1O)c1ccc(F)cc1,4.78,83.50951374207187,B~A{Aaradaafaaaaarf}D{AaraaaaarB}araaa{G}aar
O=C(Cc1cncc2ccccc12)N(Cc1cccs1)c1ccccc1,5.0,78.8583509513742,B~A{Aaradaafaaaaarf}D{Aaraaafr}araaaaar
O=C(Cc1cncc2ccccc12)N1CC(C2CCCCC2)C1,4.74,84.3551797040169,B~A{Aaradaafaaaaarf}DrAA{AfAAAAAf}Ar
O=C(Cc1cncc2ccccc12)N1CC(CC2CCC2)C1,4.94,80.12684989429175,B~A{Aaradaafaaaaarf}DrAA{AAfAAAf}Ar
O=C(Cc1cncc2ccccc12)N1CC(CCc2ccccc2)C1,4.54,88.58350951374207,B~A{Aaradaafaaaaarf}DrAA{AAafaaaaaf}Ar
O=C(Cc1cncc2ccccc12)N1CC(Cc2ccsc2)C1,4.65,86.25792811839322,B~A{Aaradaafaaaaarf}DrAA{Aafaafaf}Ar
O=C(Cc1cncc2ccccc12)N1CC(F)(F)C(F)(F)C(F)(F)C1,4.25,94.71458773784356,B~A{Aaradaafaaaaarf}DrAA{G}{G}A{G}{G}A{G}{G}Ar
O=C(Cc1cncc2ccccc12)N1CC(F)(F)CC2(CCC2)C1,4.22,95.34883720930233,B~A{Aaradaafaaaaarf}DrAA{G}{G}AAf{AAAf}Ar
O=C(Cc1cncc2ccccc12)N1CC(F)(F)C[C@H]1c1ccccc1,4.55,88.37209302325581,B~A{Aaradaafaaaaarf}DrAA{G}{G}A{A*H}raraaaaar
O=C(Cc1cncc2ccccc12)N1CC(F)(F)C[C@H]2CCCC[C@H]21,4.03,99.36575052854121,B~A{Aaradaafaaaaarf}DrAA{G}{G}A{A*H}fAAAA{A*H}fr
O=C(Cc1cncc2ccccc12)N1CCC(C(F)(F)F)CC1,6.55,46.08879492600423,B~A{Aaradaafaaaaarf}DrAAA{A{G}{G}G}AAr
O=C(Cc1cncc2ccccc12)N1CCC(C(F)F)CC1,5.92,59.40803382663849,B~A{Aaradaafaaaaarf}DrAAA{A{G}G}AAr
O=C(Cc1cncc2ccccc12)N1CCC(C2CC2)CC1,5.77,62.579281183932366,B~A{Aaradaafaaaaarf}DrAAA{AfAAf}AAr
O=C(Cc1cncc2ccccc12)N1CCC(C2CCC2)CC1,5.67,64.69344608879493,B~A{Aaradaafaaaaarf}DrAAA{AfAAAf}AAr
O=C(Cc1cncc2ccccc12)N1CCC(C2CCCC2)CC1,5.35,71.45877378435519,B~A{Aaradaafaaaaarf}DrAAA{AfAAAAf}AAr
O=C(Cc1cncc2ccccc12)N1CCC(CC(F)(F)F)CC1,5.69,64.2706131078224,B~A{Aaradaafaaaaarf}DrAAA{AA{G}{G}G}AAr
O=C(Cc1cncc2ccccc12)N1CCC(CC2CC2)CC1,5.56,67.01902748414376,B~A{Aaradaafaaaaarf}DrAAA{AAfAAf}AAr
O=C(Cc1cncc2ccccc12)N1CCC(CC2CCC2)CC1,4.97,79.49260042283298,B~A{Aaradaafaaaaarf}DrAAA{AAfAAAf}AAr
O=C(Cc1cncc2ccccc12)N1CCC(CF)CC1,5.63,65.53911205073996,B~A{Aaradaafaaaaarf}DrAAA{AG}AAr
O=C(Cc1cncc2ccccc12)N1CCC(CN2CCCC2=O)CC1,4.46,90.27484143763213,B~A{Aaradaafaaaaarf}DrAAA{ADfAAAAf~B}AAr
O=C(Cc1cncc2ccccc12)N1CCC(Cc2cc(F)ccc2F)CC1,4.27,94.29175475687106,B~A{Aaradaafaaaaarf}DrAAA{Aafaa{G}aaafG}AAr
O=C(Cc1cncc2ccccc12)N1CCC(F)(F)CC1,5.17,75.26427061310783,B~A{Aaradaafaaaaarf}DrAAA{G}{G}AAr
O=C(Cc1cncc2ccccc12)N1CCC(F)(c2ccccc2)CC1,4.63,86.68076109936575,B~A{Aaradaafaaaaarf}DrAAA{G}{afaaaaaf}AAr
O=C(Cc1cncc2ccccc12)N1CCC(Nc2cccc3ncccc23)CC1,4.07,98.52008456659618,B~A{Aaradaafaaaaarf}DrAAA{Dafaaaatdaaaaft}AAr
O=C(Cc1cncc2ccccc12)N1CCC(OC2CC2)CC1,4.29,93.86892177589853,B~A{Aaradaafaaaaarf}DrAAA{BAfAAf}AAr
O=C(Cc1cncc2ccccc12)N1CCC(OC2CCC2)CC1,4.3,93.65750528541227,B~A{Aaradaafaaaaarf}DrAAA{BAfAAAf}AAr
O=C(Cc1cncc2ccccc12)N1CCC([C@H](F)c2ccccc2F)CC1,4.5,89.4291754756871,B~A{Aaradaafaaaaarf}DrAAA{{A*H}{G}afaaaaafG}AAr
O=C(Cc1cncc2ccccc12)N1CCC([C@H]2CCCO2)CC1,4.52,89.0063424947146,B~A{Aaradaafaaaaarf}DrAAA{{A*H}fAAABf}AAr
O=C(Cc1cncc2ccccc12)N1CCC([C@H]2CCO2)CC1,4.43,90.9090909090909,B~A{Aaradaafaaaaarf}DrAAA{{A*H}fAABf}AAr
O=C(Cc1cncc2ccccc12)N1CCC([C@H]2CCOC2)CC1,4.625,86.78646934460889,B~A{Aaradaafaaaaarf}DrAAA{{A*H}fAABAf}AAr
O=C(Cc1cncc2ccccc12)N1CCC(c2cccc(F)c2)CC1,4.71,84.98942917547569,B~A{Aaradaafaaaaarf}DrAAA{afaaaa{G}af}AAr
O=C(Cc1cncc2ccccc12)N1CCC(c2ccccc2)CC1,4.49,89.64059196617335,B~A{Aaradaafaaaaarf}DrAAA{afaaaaaf}AAr
O=C(Cc1cncc2ccccc12)N1CCC(c2cccs2)CC1,4.86,81.81818181818181,B~A{Aaradaafaaaaarf}DrAAA{afaaaff}AAr
O=C(Cc1cncc2ccccc12)N1CCC(c2ccno2)CC1,4.87,81.60676532769557,B~A{Aaradaafaaaaarf}DrAAA{afaadbf}AAr
O=C(Cc1cncc2ccccc12)N1CCC(c2cnco2)CC1,4.4,91.54334038054968,B~A{Aaradaafaaaaarf}DrAAA{afadabf}AAr
O=C(Cc1cncc2ccccc12)N1CCC(c2cscn2)CC1,4.1,97.88583509513742,B~A{Aaradaafaaaaarf}DrAAA{afafadf}AAr
O=C(Cc1cncc2ccccc12)N1CCC(c2ncco2)CC1,4.11,97.67441860465115,B~A{Aaradaafaaaaarf}DrAAA{afdaabf}AAr
O=C(Cc1cncc2ccccc12)N1CCC(c2nccs2)CC1,4.44,90.69767441860465,B~A{Aaradaafaaaaarf}DrAAA{afdaaff}AAr
O=C(Cc1cncc2ccccc12)N1CCC2(C=Cc3ccccc3O2)CC1,5.79,62.15644820295984,B~A{Aaradaafaaaaarf}DrAAAf{A~AataaaaatBf}AAr
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)CC2,5.15,75.68710359408033,B~A{Aaradaafaaaaarf}DrAAAf{AAr}AAf
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)CC2(F)F,5.2,74.63002114164904,B~A{Aaradaafaaaaarf}DrAAAf{AAr}AAf{G}G
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)CCC(F)(F)C2,5.43,69.76744186046513,B~A{Aaradaafaaaaarf}DrAAAf{AAr}AAA{G}{G}Af
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)CCS2(=O)=O,4.6,87.31501057082453,B~A{Aaradaafaaaaarf}DrAAAf{AAr}AAEf{~B}~B
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)COC2,4.27,94.29175475687106,B~A{Aaradaafaaaaarf}DrAAAf{AAr}ABAf
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)COCCO2,4.88,81.39534883720931,B~A{Aaradaafaaaaarf}DrAAAf{AAr}ABAABf
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)CS(=O)(=O)C2,4.32,93.23467230443974,B~A{Aaradaafaaaaarf}DrAAAf{AAr}AE{~B}{~B}Af
O=C(Cc1cncc2ccccc12)N1CCC2(CC1)C[C@H]2F,5.11,76.53276955602536,B~A{Aaradaafaaaaarf}DrAAAf{AAr}A{A*H}fG
O=C(Cc1cncc2ccccc12)N1CCC2(CCC2)CC1,5.85,60.88794926004229,B~A{Aaradaafaaaaarf}DrAAAf{AAAf}AAr
O=C(Cc1cncc2ccccc12)N1CCC2(CCCC2)CC1,5.79,62.15644820295984,B~A{Aaradaafaaaaarf}DrAAAf{AAAAf}AAr
O=C(Cc1cncc2ccccc12)N1CCC2(CCCCC2)CC1,5.99,57.92811839323467,B~A{Aaradaafaaaaarf}DrAAAf{AAAAAf}AAr
O=C(Cc1cncc2ccccc12)N1CCC2(CCCCO2)CC1,5.24,73.78435517970401,B~A{Aaradaafaaaaarf}DrAAAf{AAAABf}AAr
O=C(Cc1cncc2ccccc12)N1CCC2(CCCO2)CC1,4.95,79.9154334038055,B~A{Aaradaafaaaaarf}DrAAAf{AAABf}AAr
O=C(Cc1cncc2ccccc12)N1CCC2(CCO2)CC1,4.57,87.94926004228329,B~A{Aaradaafaaaaarf}DrAAAf{AABf}AAr
O=C(Cc1cncc2ccccc12)N1CCC2(CCOC2)CC1,4.97,79.49260042283298,B~A{Aaradaafaaaaarf}DrAAAf{AABAf}AAr
O=C(Cc1cncc2ccccc12)N1CCC2(CCOCC2)CC1,4.3,93.65750528541227,B~A{Aaradaafaaaaarf}DrAAAf{AABAAf}AAr
