smiles,u0_atom,transformed_solubility,transformed_smiles
C=CC(C)(O)C=O,-1520.52,62.42669770356775,A~AA{A}{B}A~B
C=CCCNC=O,-1606.45,67.23499261381441,A~AAADA~B
C=CS(=O)(=O)C#N,-1221.07,45.67068803437934,A~AE{~B}{~B}A^D
NCCCCO,-1570.8,65.2401629437307,DAAAAB
C#CC(C=C)C=O,-1410.66,56.27937687452439,A^AA{A~A}A~B
C#CCO[CH][N]O,-1223.38,45.7999462822866,A^AAB{AH}{D}B
NC1C=COC1,-1295.84,49.854514526165,DArA~ABAr
C#CC1C=NNC1,-1657.3,70.0803527463181,A^AArA~DDAr
CC(C)C1NC1C,-1911.75,84.31834459913156,AA{A}ArDArA
CC1=COC(=O)C1,-1415.1,56.527821299073366,AAr~ABA{~B}Ar
CC(C)NC(N)=O,-1642.43,69.24828774788487,AA{A}DA{D}~B
NC(=O)C1CC1O,-1481.88,60.2645597385738,DA{~B}ArAArB
C#CC(C)(C)NC,-1753.66,75.47226823044902,A^AA{A}{A}DA
C#CCC(N)C#C,-1459.37,59.00499127087156,A^AAA{D}A^A
CCC(C#N)C#N,-1402.49,55.82221675097364,AAA{A^D}A^D
C#CC(C)(O)CC,-1693.16,72.08693316621157,A^AA{A}{B}AA
Cc1cc(=N)o[nH]1,-1320.71,51.24613903934823,Aaraa{~D}b{dH}r
C=C1NC(=N)CO1,-1346.82,52.70714893236045,A~ArDA{~D}ABr
C=C(CC)C(N)=O,-1617.24,67.83875733022965,A~A{AA}A{D}~B
[NH][C]1NCCC1=O,-1359.63,53.42394467075519,{DH}{A}rDAAAr~B
NC(=O)C1CCC1,-1410.52,56.27154304131788,DA{~B}ArAAAr
CC1CC(C)(O)C1,-1850.56,80.89439992837637,AArAA{A}{B}Ar
COC=COC,-1337.53,52.18731814315771,ABA~ABA
C=C1CCCC1C,-1924.09,85.00884104033305,A~ArAAAArA
NC1CC=NOC1,-1441.72,58.01736872733785,DArAA~DBAr
C1=CC2CN2CC1,-1643.51,69.30872017547787,Ar~AAsADsAAr
C1=NN2CC2CC1,-1497.58,61.143068176731276,Ar~DDsAAsAAr
CCC#N,-914.2,28.499485205246437,AAA^D
CC1CCC=CO1,-1727.05,73.98328036169927,AArAAA~ABr
CC=C(C)CNC,-1915.62,84.5348941313398,AA~A{A}ADA
CC1=CCOC1C,-1722.67,73.73819329423878,AAr~AABArA
CC1NCC2NC12,-1791.4,77.58404583911545,AArDAAsDArs
CC=CC(C)=NO,-1571.09,65.25639016965845,AA~AA{A}~DB
Cn1cc(O)cn1,-1344.42,52.57285464882046,Adraa{B}adr
O=CCC1CNC1,-1583.12,65.92954026590267,B~AAArADAr
C1=NOCCOC1,-1353.47,53.079256009669194,Ar~DBAABAr
C#CC1=CCCO1,-1422.25,56.927906352119614,A^AAr~AAABr
CC(C)S([O])([O])O,-1581.87,65.85959532655892,AA{A}E{{B}}{{B}}B
COC(CN)CN,-1724.96,73.86633242311653,ABA{AD}AD
O=S1(=O)CCC1O,-1645.66,69.42902547114912,B~Er{~B}AAArB
C=CCNC=O,-1308.78,50.57858453825149,A~AADA~B
CC1(N)C(N)C1O,-1586.98,66.14553023859618,AAr{D}A{D}ArB
OC1C2C=NNC12,-1564.48,64.8865213304087,BArAsA~DDArs
C#CCN1CC1,-1307.46,50.50472268230449,A^AADrAAr
CC1CC(N)C1,-1620.31,68.01054210125788,AArAA{D}Ar
C=C(C)CCN,-1624.54,68.24723577599713,A~A{A}AAD
CC#CC(=O)CC,-1571.76,65.2938806571467,AA^AA{~B}AA
CC1CCCC1N,-1483.76,60.369756927346806,AArAAAArD
[CH2]C=C(C)[N][N][CH2],-1503.66,61.48328036169928,{AHs}A~A{A}{D}{D}{AHs}
C=C(C)CO,-1258.28,47.752808988764045,A~A{A}AB
C#CCC=O,-966.71,31.437732217198626,A^AAA~B
CC(C)NC=O,-1456.9,58.866780070728325,AA{A}DA~B
CC=CC(C)=CC,-1914.37,84.46494919199606,AA~AA{A}~AA
C=C(C)CN(C)C,-1909.28,84.18013339898832,A~A{A}AD{A}A
Cc1ccccc1,-1685.29,71.6465598281033,Aaraaaaar
C=COC(C)C=O,-1512.97,62.00423026993152,A~ABA{A}A~B
CCN1CC(O)C1,-1709.01,72.97383499709031,AADrAA{B}Ar
OCCCC1CN1,-1279.43,48.936277362460274,BAAAArADr
CCC1CCC1N,-1786.0,77.28188370115046,AAArAAArD
ON=C1CCOC1,-1241.88,46.835131384574076,BD~ArAABAr
CC(C)C(O)C=O,-1664.61,70.48939075160034,AA{A}A{B}A~B
O=CC1=CCCO1,-1393.07,55.295111688079146,B~AAr~AAABr
C[N][CH]NC1CC1,-1652.99,69.83918259546087,A{D}{AH}DArAAr
C=C(OC)C(N)=O,-1414.1,56.47186534759837,A~A{BA}A{D}~B
C=C(CN)C1CO1,-1566.95,65.02473253055196,A~A{AD}ArABr
C=CC1C=NNC1,-1898.75,83.59091722995659,A~AArA~DDAr
CCCC1CCO1,-1844.49,80.55474730292315,AAAArAABr
C#CC(C)CC#N,-1499.45,61.24770580598954,A^AA{A}AA^D
C=CCOCC#N,-1443.62,58.123685035140326,A~AABAA^D
N=CNCCCO,-1411.34,56.31742692152737,D~ADAAAB
CCOCC1CC1,-1839.45,80.27272930748917,AABAArAAr
NCC1C=CCN1,-1660.65,70.26780518375935,DAArA~AADr
O=C1NCC2CC12,-1347.37,52.73792470567169,B~ArDAAsAArs
CN(C)C=CC#N,-1529.05,62.90400196964949,AD{A}A~AA^D
C1CC2CC2CN1,-1782.24,77.07148932360447,ArAAsAAsADr
COCC1CO1,-1335.01,52.04630914544071,ABAArABr
CC(N)C1(C)CO1,-1715.47,73.3353104436188,AA{D}Ar{A}ABr
CN=C(C=O)NC,-1466.33,59.39444469313756,AD~A{A~B}DA
CC#CCCCO,-1697.89,72.35160481668832,AA^AAAAB
C=CC=O,-831.06,23.84730739961502,A~AA~B
C=CCC,-1159.41,42.220444066430915,A~AAA
O[N][CH]C1CC1O,-1424.7,57.06499843323336,B{D}{AH}ArAArB
C#CC#CC=CC,-1447.42,58.336317650745336,A^AA^AA~AA
CC1NC1C=O,-1288.11,49.42197502126326,AArDArA~B
C=CC=CC1CC1,-1761.54,75.91320112807199,A~AA~AArAAr
C#CC(=O)OCC,-1374.78,54.27167733560142,A^AA{~B}BAA
O=CC#CC1CO1,-1208.95,44.992501902502354,B~AA^AArABr
C=CCC=CCN,-1775.27,76.68147634182372,A~AAA~AAD
C=CS(=O)(=O)NC,-1916.86,84.60427951116881,A~AE{~B}{~B}DA
N#Cc1ccno1,-1059.31,36.61925332378352,D^Aaraadbr
[O]S([O])(O)C1CC1,-1294.03,49.75323425399526,{B}E{{B}}{B}ArAAr
[CH2][N]N1CC(O)C1,-1583.12,65.92954026590267,{AHs}{D}DrAA{B}Ar
N=CNC1CC1,-1363.56,53.64385156005193,D~ADArAAr
C=C(C)C(=C)OC,-1703.97,72.6918170016563,A~A{A}A{~A}BA
OC1CC(O)C1,-1353.39,53.0747795335512,BArAA{B}Ar
OCC1COC1,-1346.23,52.6741349209902,BAArABAr
C=CC1(N)COC1,-1566.12,64.97828909082769,A~AAr{D}ABAr
COC1C=NNC1,-1448.0,58.36877210260083,ABArA~DDAr
N#CCCCO,-1307.02,50.480102063655494,D^AAAAB
C=C(C)C(C)=CC,-1908.75,84.15047674470657,A~A{A}A{A}~AA
CC1(C)CCCN1,-1573.44,65.3878866556247,AAr{A}AAADr
C#CCC(C)=O,-1270.27,48.42372084694929,A^AAA{A}~B
CCC=C(C)CC,-2050.01,92.05481445006491,AAA~A{A}AA
CC1NCC1N,-1481.86,60.2634406195443,AArDAArD
C#CC1NC1CN,-1481.87,60.26400017905903,A^AArDArAD
C#CC(C#C)OC,-1372.73,54.15696763507767,A^AA{A^A}BA
CCC#CCC#N,-1492.4,60.85321634809079,AAA^AAA^D
C=CCNCCC,-1912.68,84.37038363400333,A~AADAAA
C1=NOCCCN1,-1441.45,58.0022606204396,Ar~DBAAADr
CC(O)C1NC1C,-1717.55,73.45169882268678,AA{B}ArDArA
C=C(C)C(=O)O,-1247.44,47.14624647477506,A~A{A}A{~B}B
C1=NOCC1,-980.76,32.22391333542236,Ar~DBAAr
CCC1CCN1,-1617.81,67.87065222257038,AAArAADr
C1=NOC2CNC12,-1293.27,49.71070773087426,Ar~DBAsADArs
[CH2][N]OCOC=C,-1345.32,52.62321500514795,{AHs}{D}BABA~A
C#CC(=N)N(C)O,-1266.16,48.193741886387045,A^AA{~D}D{A}B
C#CC(C)CO,-1396.99,55.51445901786114,A^AA{A}AB
O=Cc1ccsn1,-1115.27,39.75054836832446,B~Aaraasdr
C#CC(=O)C=O,-927.43,29.239782443260662,A^AA{~B}A~B
C#CC(C)(O)C#C,-1385.08,54.84802363579391,A^AA{A}{B}A^A
NN=C1CCCC1,-1659.18,70.1855499350911,DD~ArAAAAr
C=C(C)S([O])([O])O,-1579.28,65.71466941223869,A~A{A}E{{B}}{{B}}B
COCC(C)C#N,-1592.58,66.45888356685617,ABAA{A}A^D
Cn1occc1=O,-1256.3,47.64201620484355,Adrbaaar~B
C#CCN(C)CC,-1750.39,75.28929226912577,A^AAD{A}AA
COCC(C)C,-1688.27,71.81330856349881,ABAA{A}A
CC1CCN1,-1322.48,51.345181073458974,AArAADr
CC(N)C1CO1,-1415.86,56.570347822194364,AA{D}ArABr
[CH2][N]OC(C)CN,-1565.88,64.9648596624737,{AHs}{D}BA{A}AD
CC=CCCC,-1754.18,75.50136532521601,AA~AAAA
C1NCC2NC12,-1353.02,53.05407583150544,ArDAAsDArs
CC(CN)N1CC1,-1777.9,76.82864049420297,AA{AD}DrAAr
C=COCC(C)N,-1717.74,73.46233045346703,A~ABAA{A}D
C1=NN=CC2OC12,-1165.21,42.5449885849859,Ar~DD~AAsBArs
C=C1CCC=CO1,-1581.91,65.86183356461794,A~ArAAA~ABr
[CH2][N]NCCC=C,-1628.38,68.46210662966114,{AHs}{D}DAAA~A
N#Cc1cc[nH]c1,-1293.74,49.73700702806751,D^Aaraa{dH}ar
N#CC1CC(=O)C1,-1453.71,58.68828058552308,D^AArAA{~B}Ar
N#CCCC1CN1,-1522.92,62.560991987107755,D^AAAArADr
C=CC(=C)OCC,-1707.7,72.90053270065806,A~AA{~A}BAA
COCCC(C)N,-1855.61,81.17697748332513,ABAAA{A}D
C=CCC1COC1,-1696.08,72.25032454451855,A~AAArABAr
Cc1ccoc1C,-1604.99,67.15329692466092,AaraabarA
O=CCCC1CC1,-1715.05,73.31180894399928,B~AAAArAAr
CC1CNC1CN,-1786.04,77.28412193920946,AArADArAD
CCOC[CH][N]O,-1497.98,61.16545055732127,AABA{AH}{D}B
C1=NC2CC(C2)N1,-1528.48,62.87210707730874,Ar~DAsAA{As}Dr
CCCOC=O,-1380.38,54.58503066386142,AAABA~B
OC[CH][N]N1CC1,-1468.02,59.4890102511303,BA{AH}{D}DrAAr
CNC(C=O)CO,-1528.09,62.85028425623349,ADA{A~B}AB
O=C1C=CNC1=O,-1240.61,46.76406732620081,B~ArA~ADAr~B
CC1C(N)CN1C,-1541.07,63.57659250637898,AArA{D}ADrA
C#CC(C)C(C)N,-1760.54,75.85724517659699,A^AA{A}A{A}D
Cn1sccc1=N,-1296.74,49.90487488249251,Adrsaaar~D
CCC(=O)N(C)C,-1746.71,75.08337436769776,AAA{~B}D{A}A
CNCC(C)C,-1760.75,75.86899592640674,ADAA{A}A
CCC(C)CNC,-2055.09,92.3390706835579,AAA{A}ADA
C=C(CN)C(C)N,-1789.77,77.4928376382112,A~A{AD}A{A}D
[CH2][N]N(C)CCO,-1562.12,64.75446528492769,{AHs}{D}D{A}AAB
CC1CC(C)(C)O1,-1853.06,81.03428980706387,AArAA{A}{A}Br
CC(N)CC1CN1,-1783.97,77.16829311965621,AA{D}AArADr
CN[N][CH]C(C)=O,-1456.12,58.82313442857781,AD{D}{AH}A{A}~B
CC(=O)CCC#N,-1478.89,60.097251443663566,AA{~B}AAA^D
C=CC(C)C#N,-1359.44,53.41331303997494,A~AA{A}A^D
C#CC1(C)COC1,-1542.04,63.63086977930973,A^AAr{A}ABAr
CC[CH][N]OC=O,-1382.32,54.69358520972291,AA{AH}{D}BA~B
COCCCOC,-1774.79,76.65461748511572,ABAAABA
C=Cc1ccc[nH]1,-1907.37,84.07325753167106,A~Aaraaa{dH}r
CCC1=CCOC1,-1720.47,73.61509020099378,AAAr~AABAr
CC(C#N)CCO,-1603.22,67.05425489055017,AA{A^D}AAB
CCNC(=O)CN,-1628.37,68.46154707014637,AADA{~B}AD
OC1C=CCC1,-1429.92,57.35708849993286,BArA~AAAr
CC1=CS[C]([NH])N1,-1408.29,56.14676126952863,AAr~AE{A}{{DH}}Dr
OCCC1CC1O,-1642.19,69.23485831953087,BAAArAArB
C=CC=CC=O,-1287.12,49.36657862930301,A~AA~AA~B
NCC#C[CH][N]O,-1575.59,65.50819195129594,DAA^A{AH}{D}B
N#CC=CC1CO1,-1304.19,50.321746720981245,D^AA~AArABr
CNCCCCN,-1926.68,85.15376695465332,ADAAAAD
C=CCNNC=O,-1456.37,58.83712341644656,A~AADDA~B
CC=CC#CC=O,-1423.32,56.987779220197865,AA~AA^AA~B
C#CC1CN(C)C1,-1606.29,67.2260396615784,A^AArAD{A}Ar
CCC(C)=CCO,-1850.65,80.89943596400914,AAA{A}~AAB
CCOCC1CO1,-1634.43,68.80064013608488,AABAArABr
C#CC(C#N)=NO,-1169.02,42.758180760105645,A^AA{A^D}~DB
CC(C)(O)CO,-1503.7,61.48551859975828,AA{A}{B}AB
C=CC#CCCO,-1554.71,64.33983168449797,A~AA^AAAB
C=CC(O)CNC,-1716.13,73.37224137159228,A~AA{B}ADA
C#CC(C#C)C#C,-1277.49,48.82772281659878,A^AA{A^A}A^A
COC1=CCNC1,-1583.01,65.92338511124045,ABAr~AADAr
O=COC1CNC1,-1615.04,67.71565423698465,B~ABArADAr
O[N][CH]C1CCC1,-1353.46,53.07869645015444,B{D}{AH}ArAAAr
CC1CC(N)CO1,-1735.44,74.45275079457451,AArAA{D}ABr
C1=NOC2CCC12,-1426.86,57.18586328841935,Ar~DBAsAAArs
CCNCCC=O,-1727.42,74.00398406374502,AADAAA~B
C=CC1CC1CC,-1899.39,83.62672903890059,A~AArAArAA
C=C(CN)C(N)=O,-1277.0,48.80030440037603,A~A{AD}A{D}~B
CNC(C=O)C=O,-1391.19,55.18991449930615,ADA{A~B}A~B
CCOC,-1096.09,38.67731321903397,AABA
CCN(C)CC,-1754.89,75.54109405076326,AAD{A}AA
CC1CC1O,-1250.33,47.30795917453781,AArAArB
[CH2]c1cc[nH]c1[NH],-1448.88,58.418013339898835,{AHs}araa{dH}ar{DH}
C#CC(O)C=O,-1058.82,36.59183490756077,A^AA{B}A~B
C#CC(=O)N(C)N,-1299.23,50.04420520166525,A^AA{~B}D{A}D
CC(O)C(C)CN,-1867.93,81.86635480549714,AA{B}A{A}AD
O=S1(=O)CCCN1,-1297.16,49.92837638211201,B~Er{~B}AAADr
CCN(O)C(C)=N,-1575.72,65.5154662249877,AAD{B}A{A}~D
O=C1CC2CC1C2,-1580.88,65.80419893459869,B~ArAAsAArAs
C=COC,-953.53,30.70023277675814,A~ABA
CCC(C)NC=O,-1752.2,75.39057254129551,AAA{A}DA~B
CNCCC(C)O,-1862.4,81.55691839384038,ADAAA{A}B
CC1C=CCC1,-1628.19,68.45147499888088,AArA~AAAr
CC#CC(C)C=O,-1566.33,64.99003984063745,AA^AA{A}A~B
N#CCCC1CC1,-1655.49,69.97907247414837,D^AAAArAAr
CC(C=O)=CN,-1307.99,50.53437933658624,AA{A~B}~AD
CC(N)COC=O,-1547.29,63.924638524553465,AA{D}ABA~B
CN1CC1C1CO1,-1555.1,64.36165450557321,ADrAArArABr
CC=C(C)CCC,-2050.89,92.1040556873629,AA~A{A}AAA
C#CC(=C)C#C,-1151.7,41.789023680558664,A^AA{~A}A^A
C#CC(C#C)C#N,-1501.2,61.34562872107079,A^AA{A^A}A^D
NC1CC=CC1O,-1597.99,66.76160526433593,DArAA~AArB
NC12CNC(C1)C2,-1646.06,69.4514078517391,DArsADA{Ar}As
CC1=COCC1N,-1596.37,66.6709566229464,AAr~ABAArD
O=C1CC=NOC1,-1458.34,58.94735664085233,B~ArAA~DBAr
CCCOC(N)=O,-1570.55,65.22617395586195,AAABA{D}~B
C#CC(C)=CCN,-1622.77,68.14819374188639,A^AA{A}~AAD
CCC(C)=NO,-1414.07,56.47018666905412,AAA{A}~DB
C1NCC2CC1N2,-1645.68,69.43014459017863,ArDAAsAArDs
CC(C)(O)C=O,-1368.87,53.940977662384164,AA{A}{B}A~B
COC(C)(C)C#N,-1588.48,66.22946416580866,ABA{A}{A}A^D
C=CC(C)(C)C=O,-1715.78,73.35265678857604,A~AA{A}{A}A~B
O=Cc1ccns1,-1115.58,39.767894713281706,B~Aaraadsr
C#CC=CCC,-1455.97,58.814741035856585,A^AA~AAA
CC1C2CCCN12,-1780.81,76.9914723129952,AArAsAAADrs
CC1CC(=O)N1C,-1609.75,67.4196472536819,AArAA{~B}DrA
COC=CCOC,-1635.48,68.85939388513361,ABA~AABA
NC1(CO)CC1,-1423.25,56.98386230359461,DAr{AB}AAr
C=CC1OC1CN,-1566.35,64.99115895966695,A~AArBArAD
O=C1C=CCN1O,-1768.92,76.32615604995748,B~ArA~AADrB
CN(C)C1CNC1,-1764.28,76.06652043511349,AD{A}ArADAr
C=C1C=CCCO1,-1587.05,66.14944715519943,A~ArA~AAABr
Cc1cnsc1O,-1917.82,84.65799722458482,AaradsarB
O=C1OCC2NC12,-1456.42,58.83992121402033,B~ArBAAsDArs
CC(C)(O)C1CO1,-1646.75,69.49001745825686,AA{A}{B}ArABr
C=CC(C=O)CO,-1514.31,62.079211244908,A~AA{A~B}AB
CC1C(C)C1C#N,-1657.51,70.09210349612786,AArA{A}ArA^D
CC1C=NN(C)C1,-1552.82,64.23407493621022,AArA~DD{A}Ar
C#CC(=O)C=CC,-1424.25,57.03981825506961,A^AA{~B}A~AA
C#CC(=C)C1CN1,-1611.5,67.51757016876314,A^AA{~A}ArADr
CC(=O)OCCN,-1553.3,64.26093379291822,AA{~B}BAAD
CCc1ccoc1,-1600.05,66.87687452437441,AAaraabar
C=C1CCCCO1,-1724.71,73.85234343524778,A~ArAAAABr
C#CC=CC1CO1,-1396.32,55.47696853037289,A^AA~AArABr
C=CC=C(C)OC,-1708.55,72.9480952594118,A~AA~A{A}BA
CC1(CN)CC1,-1620.54,68.02341197009713,AAr{AD}AAr
CC[N][CH]NOC,-1561.11,64.69794977393796,AA{D}{AH}DBA
CCC(CC)CO,-1990.38,88.71816106361074,AAA{AA}AB
CC(CN)N(C)C,-1919.15,84.73241864004656,AA{AD}D{A}A
NCC(O)C1CO1,-1565.9,64.96597878150321,DAA{B}ArABr
CCNC(C)CC,-2057.81,92.4912708715699,AADA{A}AA
C=C1C=CCNC1,-1792.47,77.6439187071937,A~ArA~AADAr
N#CC#CC1CO1,-1138.18,41.032499216616685,D^AA^AArABr
O=CC1CNC1=O,-1475.58,59.9120372442813,B~AArADAr~B
OC12C=CC(C1)C2,-1557.23,64.48084068221496,BArsA~AA{Ar}As
CCC(C=O)CO,-1660.29,70.24766104122834,AAA{A~B}AB
OC1CC=COC1,-1527.09,62.7943283047585,BArAA~ABAr
C#CCC=CCO,-1547.18,63.918483369891234,A^AAA~AAB
CCC1(N)CC1,-1623.38,68.18232687228614,AAAr{D}AAr
[CH2]C=C[N][N][CH]C,-1508.75,61.76809615470701,{AHs}A~A{D}{D}{AH}A
O=CC1COC1,-1211.2,45.1184027933211,B~AArABAr
C=C(C)C(N)CN,-1791.17,77.5711759702762,A~A{A}A{D}AD
CCNC1CNC1,-1768.66,76.31160750257399,AADArADAr
Cc1coc(O)c1,-1407.25,56.08856707999463,Aaraba{B}ar
COC=CCC=O,-1514.01,62.06242445946552,ABA~AAA~B
CC(O)CCO,-1501.58,61.366891982631266,AA{B}AAB
CC=C1C=CCO1,-1586.37,66.11139710819641,AA~ArA~AABr
CNc1ccco1,-1469.22,59.55615739290032,ADaraaabr
CNC(=O)C1CN1,-1476.65,59.97191011235955,ADA{~B}ArADr
NS(=O)(=O)C1CC1,-1219.46,45.580598952504594,DE{~B}{~B}ArAAr
C1CNC1,-1018.41,34.33065490845607,ArADAr
CN1CS(=O)(=O)C1,-1437.1,57.75885223152334,ADrAE{~B}{~B}Ar
C1=CCOC1,-1125.26,40.309548323559696,Ar~AABAr
C=C(C)C=CC=O,-1586.18,66.10076547741619,A~A{A}A~AA~B
CCC1(O)CCC1,-1848.38,80.77241595416089,AAAr{B}AAAr
C=C(C#N)OC,-1153.89,41.91156721428892,A~A{A^D}BA
[CH2][N]OCCC#N,-1302.22,50.2115134965755,{AHs}{D}BAAA^D
C=C(C)C(=O)NN,-1469.98,59.5986839160213,A~A{A}A{~B}DD
COC1=CC=CC1,-1580.85,65.80252025605444,ABAr~AA~AAr
C1=NNC2CC12,-1213.24,45.2325529343301,Ar~DDAsAArs
C=COCC=O,-1214.72,45.3153677425131,A~ABAA~B
CC1OCCO1,-1365.5,53.75240610591343,AArBAABr
NC(=O)C1CNC1,-1612.68,67.58359819150365,DA{~B}ArADAr
C=C(CN)CO,-1423.83,57.01631675545011,A~A{AD}AB
C1CC1C1CN1,-1468.0,59.487891132100806,ArAArArADr
C1=COC=NNC1,-1312.66,50.795693629974494,Ar~ABA~DDAr
NC1CNCC1O,-1604.79,67.1421057343659,DArADAArB
Cc1coc(N)c1,-1479.26,60.11795514570931,Aaraba{D}ar
CC1NCC1CN,-1520.73,62.4384484533775,AArDAArAD
CN1CC1CO,-1412.01,56.35491740901563,ADrAArAB
CC1CN1,-1025.03,34.70108330722056,AArADr
C#CC1CNC1,-1311.9,50.753167106853496,A^AArADAr
Oc1cccs1,-1074.92,37.49272572630826,Baraaasr
C#CC1CC1C=C,-1599.99,66.87351716728593,A^AArAArA~A
C#CC=CC(C)O,-1553.05,64.24694480504947,A^AA~AA{A}B
C=C1CCCC1=C,-1522.05,62.512310309324505,A~ArAAAAr~A
C1=CCON=C1,-1131.83,40.677178924750436,Ar~AABD~Ar
CCN(C)[CH][N]C,-1793.06,77.67693271856393,AAD{A}{AH}{D}A
CC(=O)CN(C)C,-1726.03,73.92620529119478,AA{~B}AD{A}A
NCC1NCC1O,-1586.91,66.14161332199293,DAArDAArB
C=CC(=N)NCC,-1663.75,70.44126863333183,A~AA{~D}DAA
C=C1CCOC1C,-1720.62,73.62348359371502,A~ArAABArA
CCO[N][CH]C#N,-1302.67,50.23669367473926,AAB{D}{AH}A^D
C=CC1CC(O)C1,-1702.17,72.5910962890013,A~AArAA{B}Ar
CCCC(N)CN,-1933.52,85.5365056627423,AAAA{D}AD
C=COC1CC1N,-1568.34,65.1025113031022,A~ABArAArD
Cc1ccc(C)s1,-1444.63,58.18020054613009,Aaraaa{A}sr
C#CCC(=O)C=C,-1421.32,56.87586731724787,A^AAA{~B}A~A
CCN1CC1,-1315.05,50.92942835399973,AADrAAr
C#CC1CCC1N,-1615.27,67.7285241058239,A^AArAAArD
C=CC(O)C#N,-1155.49,42.00109673664891,A~AA{B}A^D
CC1CC1(N)CN,-1787.96,77.39155736604145,AArAAr{D}AD
CCN(C=O)CC,-1746.49,75.07106405837325,AAD{A~B}AA
C1=NOC2CC12,-1127.5,40.434889654863696,Ar~DBAsAArs
CC(O)C#CCN,-1566.44,64.9961949952997,AA{B}A^AAD
COC(C)C(N)=O,-1553.14,64.25198084068224,ABA{A}A{D}~B
CC1ON=CC1N,-1447.98,58.367652983571325,AArBD~AArD
C#CC1CC1C#C,-1446.52,58.28595729441783,A^AArAArA^A
C=CC1CC=NO1,-1428.24,57.26308250145486,A~AArAA~DBr
CCN(C=N)OC,-1564.39,64.88148529477597,AAD{A~D}BA
CCC1=N[N]S[CH]1,-1686.67,71.72377904113883,AAAr~D{D}E{AH}r
CC#CC(O)C#N,-1299.39,50.05315815390126,AA^AA{B}A^D
CN(C)S(C)(=O)=O,-1440.94,57.973723085187345,AD{A}E{A}{~B}~B
C=C(CC)C1CN1,-2062.4,92.74810868884015,A~A{AA}ArADr
OCCCC1CC1,-1844.56,80.55866421952638,BAAAArAAr
CC1CC(N)CN1,-926.22,29.172075741975917,AArAA{D}ADr
CCC#CCNC,-1759.92,75.82255248668248,AAA^AADA
C=C(C)C(C)O,-1555.44,64.38067952907471,A~A{A}A{A}B
CC=COC1CC1,-1697.04,72.30404225793455,AA~ABArAAr
CCNS(C)(=O)=O,-1264.0,48.07287703120104,AADE{A}{~B}~B
CC=C(CN)CN,-1791.15,77.5700568512467,AA~A{AD}AD
CC=C(C)C=O,-1431.09,57.422556963158605,AA~A{A}A~B
c1cnsc1,-850.55,24.93788889386275,aradsar
C#CC1CC1OC,-1535.36,63.25708402345674,A^AArAArBA
CCC1(CO)CC1,-1845.61,80.61741796857514,AAAr{AB}AAr
CNC(C)CN,-1631.59,68.64172523389588,ADA{A}AD
CCONC(C)=O,-1519.2,62.35283584762077,AABDA{A}~B
c1snc2c1NC2,-1197.01,44.32438784189087,arsdasarDAs
NC1CC1O,-1122.73,40.167979766327946,DArAArB
C#CC#CC(=O)O,-1075.22,37.50951251175075,A^AA^AA{~B}B
[CH2][N]NCCC,-1478.64,60.08326245579482,{AHs}{D}DAAA
CN(C=O)N1CC1,-1439.99,57.9205649312861,AD{A~B}DrAAr
CNCC(C)CO,-1860.91,81.47354402614265,ADAA{A}AB
CC(O)CC(C)O,-1799.27,78.02441917722369,AA{B}AA{A}B
CC(C)=C(C)C#N,-1803.68,78.27118492322846,AA{A}~A{A}A^D
C=CCCCNC,-1911.3,84.29316442096781,A~AAAADA
NCC1C=CCC1,-1794.78,77.77317695510095,DAArA~AAAr
COC1CNC1C,-1703.82,72.68342360893504,ABArADArA
CC1CC1C1CO1,-1693.77,72.1210662966113,AArAArArABr
CCOCC=O,-1356.26,53.235373114284435,AABAA~B
CC1=NNCCC1,-1519.27,62.356752764224,AAr~DDAAAr
NC1=CC(=O)OC1,-1301.04,50.145485473835,DAr~AA{~B}BAr
C1CCNCC1,-1639.58,69.08881328618111,ArAADAAr
c1snc2c1CC2,-1779.9,76.94055239715297,arsdasarAAs
CC(N)C(C)CN,-1932.33,85.46991808048703,AA{D}A{A}AD
CCCC(=N)NC,-1808.45,78.5380948117642,AAAA{~D}DA
C=C(C=O)CC=O,-1390.01,55.12388647656565,A~A{A~B}AA~B
CC(O)CN,-1277.37,48.82100810242177,AA{B}AD
C1C2OC1C1CC21,-1535.9,63.28730023725324,ArAsBArArAAsr
N#CCC[CH][N]O,-1268.21,48.308451586910785,D^AAA{AH}{D}B
CNC1CC1N,-1485.61,60.473275437575545,ADArAArD
C#CCNC(C)=N,-1507.74,61.71158064371728,A^AADA{A}~D
C#CC(C)C#C,-1291.01,49.58424728054076,A^AA{A}A^A
C#CC(=CC)CO,-1550.92,64.12775862840772,A^AA{~AA}AB
CC(O)C#CCO,-1494.62,60.977438560365265,AA{B}A^AAB
NC1CCOCC1,-1735.84,74.47513317516452,DArAABAAr
CC(C)(C)C,-1602.07,66.98990554635391,AA{A}{A}A
[CH2][N]OC(C)C,-1400.71,55.72261515734814,{AHs}{D}BA{A}A
CC1OC(C)C1O,-1650.84,69.71887729978961,AArBA{A}ArB
CCC(C)(N)CN,-1934.31,85.58071086440752,AAA{A}{D}AD
C=CCCCC=O,-1716.77,73.40805318053629,A~AAAAA~B
NCc1ccns1,-1314.63,50.90592685438024,DAaraadsr
O=CCC=CCO,-1517.47,62.256032051569015,B~AAA~AAB
CCN1CCC1=O,-1609.94,67.43027888446215,AADrAAAr~B
Cc1cnsc1,-1148.94,41.63458525448767,Aaradsar
